Line_ID,Folio,Token_Count,Operator_Count,Z_t,Clock_Phase,C_star_t
15600,"f78r.37,+P0",0,4,84395,2.7624,1.0
15601,"f78r.37,+P0",0,2,84397,2.7626,1.0
15602,"f78r.37,+P0",0,1,84398,2.7627,0.0
15603,"f78r.37,+P0",0,4,84402,2.7629,0.6667
15604,"f78r.37,+P0",0,5,84407,2.7631,1.0
15605,"f78r.37,+P0",0,4,84411,2.7633,0.6667
15606,"f78r.37,+P0",0,3,84414,2.7634,1.0
15607,"f78r.38,+P0",0,8,84422,2.7636,0.8571
15608,"f78r.38,+P0",0,6,84428,2.7638,0.8
15609,"f78r.38,+P0",0,2,84430,2.764,1.0
15610,"f78r.38,+P0",0,4,84434,2.7642,0.6667
15611,"f78r.38,+P0",0,5,84439,2.7643,1.0
15612,"f78r.39,+P0",0,7,84446,2.7645,0.6667
15613,"f78r.39,+P0",0,7,84453,2.7647,0.6667
15614,"f78r.39,+P0",0,4,84457,2.7649,1.0
15615,"f78r.39,+P0",0,7,84464,2.765,0.8333
15616,"f78r.40,+P0",0,5,84469,2.7652,1.0
15617,"f78r.40,+P0",0,3,84472,2.7654,1.0
15618,"f78r.40,+P0",0,5,84477,2.7656,1.0
15619,"f78r.40,+P0",0,7,84484,2.7657,0.6667
15620,"f78r.40,+P0",0,9,84493,2.7659,1.0
15621,"f78r.41,+P0",0,5,84498,2.7661,0.75
15622,"f78r.41,+P0",0,5,84503,2.7663,1.0
15623,"f78r.41,+P0",0,5,84508,2.7665,1.0
15624,"f78r.41,+P0",0,6,84514,2.7666,0.6
15625,"f78r.41,+P0",0,2,84516,2.7668,1.0
15626,"f78r.42,+P0",0,4,84520,2.767,0.6667
15627,"f78r.42,+P0",0,7,84527,2.7672,0.6667
15628,"f78r.42,+P0",0,5,84532,2.7673,0.75
15629,"f78r.42,+P0",0,6,84538,2.7675,0.8
15630,"f78r.43,+P0",0,6,84544,2.7677,1.0
15631,"f78r.43,+P0",0,6,84550,2.7679,1.0
15632,"f78r.43,+P0",0,7,84557,2.7681,0.6667
15633,"f78r.43,+P0",0,2,84559,2.7682,0.0
15634,"f78r.44,@Lt",0,8,84567,2.7684,0.8571
15635,"f78r.45,@Lt",0,8,84575,2.7686,1.0
15636,"f78r.46,@Lt",0,15,84590,2.7688,0.7857
15637,"f78r.47,@Lt",0,6,84596,2.7689,0.8
15638,"f78v.1,@P0",0,10,84606,2.7691,0.8889
15639,"f78v.1,@P0",0,8,84614,2.7693,0.8571
15640,"f78v.1,@P0",0,6,84620,2.7695,0.8
15641,"f78v.1,@P0",0,5,84625,2.7696,0.5
15642,"f78v.1,@P0",0,5,84630,2.7698,1.0
15643,"f78v.1,@P0",0,3,84633,2.77,1.0
15644,"f78v.1,@P0",0,3,84636,2.7702,1.0
15645,"f78v.1,@P0",0,7,84643,2.7704,0.8333
15646,"f78v.1,@P0",0,6,84649,2.7705,0.8
15647,"f78v.2,+P0",0,7,84656,2.7707,0.8333
15648,"f78v.2,+P0",0,6,84662,2.7709,0.8
15649,"f78v.2,+P0",0,6,84668,2.7711,0.8
15650,"f78v.2,+P0",0,5,84673,2.7712,0.75
15651,"f78v.2,+P0",0,5,84678,2.7714,0.75
15652,"f78v.2,+P0",0,4,84682,2.7716,1.0
15653,"f78v.2,+P0",0,7,84689,2.7718,1.0
15654,"f78v.2,+P0",0,3,84692,2.7719,1.0
15655,"f78v.2,+P0",0,3,84695,2.7721,0.0
15656,"f78v.2,+P0",0,3,84698,2.7723,1.0
15657,"f78v.3,+P0",0,6,84704,2.7725,0.8
15658,"f78v.3,+P0",0,5,84709,2.7727,0.5
15659,"f78v.3,+P0",0,8,84717,2.7728,0.8571
15660,"f78v.3,+P0",0,5,84722,2.773,0.75
15661,"f78v.3,+P0",0,13,84735,2.7732,0.9167
15662,"f78v.3,+P0",0,6,84741,2.7734,0.8
15663,"f78v.3,+P0",0,6,84747,2.7735,0.8
15664,"f78v.4,+P0",0,6,84753,2.7737,0.8
15665,"f78v.4,+P0",0,5,84758,2.7739,0.75
15666,"f78v.4,+P0",0,8,84766,2.7741,0.7143
15667,"f78v.4,+P0",0,2,84768,2.7742,1.0
15668,"f78v.4,+P0",0,5,84773,2.7744,1.0
15669,"f78v.4,+P0",0,9,84782,2.7746,0.75
15670,"f78v.4,+P0",0,15,84797,2.7748,0.8571
15671,"f78v.5,+P0",0,3,84800,2.775,1.0
15672,"f78v.5,+P0",0,6,84806,2.7751,0.6
15673,"f78v.5,+P0",0,6,84812,2.7753,0.6
15674,"f78v.5,+P0",0,2,84814,2.7755,1.0
15675,"f78v.5,+P0",0,5,84819,2.7757,0.75
15676,"f78v.5,+P0",0,2,84821,2.7758,1.0
15677,"f78v.5,+P0",0,6,84827,2.776,0.6
15678,"f78v.5,+P0",0,3,84830,2.7762,1.0
15679,"f78v.5,+P0",0,4,84834,2.7764,0.6667
15680,"f78v.5,+P0",0,3,84837,2.7766,1.0
15681,"f78v.5,+P0",0,7,84844,2.7767,1.0
15682,"f78v.6,+P0",0,3,84847,2.7769,0.0
15683,"f78v.6,+P0",0,5,84852,2.7771,0.5
15684,"f78v.6,+P0",0,2,84854,2.7773,1.0
15685,"f78v.6,+P0",0,3,84857,2.7774,0.5
15686,"f78v.6,+P0",0,5,84862,2.7776,0.75
15687,"f78v.6,+P0",0,5,84867,2.7778,0.75
15688,"f78v.6,+P0",0,6,84873,2.778,0.6
15689,"f78v.6,+P0",0,5,84878,2.7781,0.75
15690,"f78v.6,+P0",0,10,84888,2.7783,0.7778
15691,"f78v.7,+P0",0,4,84892,2.7785,0.6667
15692,"f78v.7,+P0",0,7,84899,2.7787,1.0
15693,"f78v.7,+P0",0,5,84904,2.7789,0.75
15694,"f78v.7,+P0",0,5,84909,2.779,1.0
15695,"f78v.7,+P0",0,7,84916,2.7792,0.8333
15696,"f78v.7,+P0",0,6,84922,2.7794,0.8
15697,"f78v.7,+P0",0,4,84926,2.7796,0.6667
15698,"f78v.7,+P0",0,5,84931,2.7797,0.75
15699,"f78v.8,+P0",0,6,84937,2.7799,0.8
15700,"f78v.8,+P0",0,5,84942,2.7801,0.75
15701,"f78v.8,+P0",0,6,84948,2.7803,0.6
15702,"f78v.8,+P0",0,6,84954,2.7804,0.8
15703,"f78v.8,+P0",0,7,84961,2.7806,0.8333
15704,"f78v.8,+P0",0,3,84964,2.7808,1.0
15705,"f78v.8,+P0",0,5,84969,2.781,0.75
15706,"f78v.8,+P0",0,5,84974,2.7812,0.75
15707,"f78v.8,+P0",0,4,84978,2.7813,0.6667
15708,"f78v.9,+P0",0,17,84995,2.7815,0.875
15709,"f78v.9,+P0",0,6,85001,2.7817,0.8
15710,"f78v.9,+P0",0,9,85010,2.7819,1.0
15711,"f78v.9,+P0",0,6,85016,2.782,0.8
15712,"f78v.9,+P0",0,6,85022,2.7822,0.8
15713,"f78v.9,+P0",0,7,85029,2.7824,1.0
15714,"f78v.10,+P0",0,6,85035,2.7826,0.8
15715,"f78v.10,+P0",0,6,85041,2.7827,0.8
15716,"f78v.10,+P0",0,8,85049,2.7829,1.0
15717,"f78v.10,+P0",0,6,85055,2.7831,1.0
15718,"f78v.10,+P0",0,6,85061,2.7833,0.8
15719,"f78v.10,+P0",0,5,85066,2.7835,0.75
15720,"f78v.10,+P0",0,7,85073,2.7836,0.8333
15721,"f78v.11,+P0",0,3,85076,2.7838,1.0
15722,"f78v.11,+P0",0,5,85081,2.784,1.0
15723,"f78v.11,+P0",0,3,85084,2.7842,1.0
15724,"f78v.11,+P0",0,5,85089,2.7843,0.5
15725,"f78v.11,+P0",0,4,85093,2.7845,1.0
15726,"f78v.11,+P0",0,2,85095,2.7847,1.0
15727,"f78v.11,+P0",0,4,85099,2.7849,1.0
15728,"f78v.11,+P0",0,6,85105,2.7851,0.6
15729,"f78v.11,+P0",0,6,85111,2.7852,0.6
15730,"f78v.11,+P0",0,5,85116,2.7854,0.75
15731,"f78v.12,+P0",0,5,85121,2.7856,1.0
15732,"f78v.12,+P0",0,2,85123,2.7858,1.0
15733,"f78v.12,+P0",0,7,85130,2.7859,0.6667
15734,"f78v.12,+P0",0,6,85136,2.7861,0.6
15735,"f78v.12,+P0",0,5,85141,2.7863,0.75
15736,"f78v.12,+P0",0,8,85149,2.7865,0.7143
15737,"f78v.12,+P0",0,10,85159,2.7866,0.7778
15738,"f78v.13,+P0",0,7,85166,2.7868,0.8333
15739,"f78v.13,+P0",0,5,85171,2.787,1.0
15740,"f78v.13,+P0",0,6,85177,2.7872,0.8
15741,"f78v.13,+P0",0,5,85182,2.7874,0.5
15742,"f78v.13,+P0",0,3,85185,2.7875,1.0
15743,"f78v.13,+P0",0,5,85190,2.7877,1.0
15744,"f78v.13,+P0",0,7,85197,2.7879,0.8333
15745,"f78v.13,+P0",0,5,85202,2.7881,0.75
15746,"f78v.14,+P0",0,9,85211,2.7882,0.875
15747,"f78v.14,+P0",0,3,85214,2.7884,1.0
15748,"f78v.14,+P0",0,5,85219,2.7886,1.0
15749,"f78v.14,+P0",0,6,85225,2.7888,0.8
15750,"f78v.14,+P0",0,10,85235,2.7889,0.8889
15751,"f78v.14,+P0",0,6,85241,2.7891,0.6
15752,"f78v.14,+P0",0,3,85244,2.7893,1.0
15753,"f78v.15,+P0",0,5,85249,2.7895,0.75
15754,"f78v.15,+P0",0,8,85257,2.7897,1.0
15755,"f78v.15,+P0",0,5,85262,2.7898,0.5
15756,"f78v.15,+P0",0,2,85264,2.79,1.0
15757,"f78v.15,+P0",0,5,85269,2.7902,0.75
15758,"f78v.15,+P0",0,7,85276,2.7904,0.6667
15759,"f78v.15,+P0",0,4,85280,2.7905,1.0
15760,"f78v.15,+P0",0,6,85286,2.7907,0.8
15761,"f78v.15,+P0",0,2,85288,2.7909,0.0
15762,"f78v.16,+P0",0,5,85293,2.7911,0.5
15763,"f78v.16,+P0",0,7,85300,2.7912,1.0
15764,"f78v.16,+P0",0,8,85308,2.7914,0.7143
15765,"f78v.16,+P0",0,4,85312,2.7916,0.3333
15766,"f78v.16,+P0",0,6,85318,2.7918,1.0
15767,"f78v.16,+P0",0,5,85323,2.792,0.5
15768,"f78v.16,+P0",0,5,85328,2.7921,0.75
15769,"f78v.16,+P0",0,3,85331,2.7923,1.0
15770,"f78v.17,+P0",0,3,85334,2.7925,1.0
15771,"f78v.17,+P0",0,6,85340,2.7927,1.0
15772,"f78v.17,+P0",0,3,85343,2.7928,1.0
15773,"f78v.17,+P0",0,6,85349,2.793,1.0
15774,"f78v.17,+P0",0,5,85354,2.7932,1.0
15775,"f78v.17,+P0",0,5,85359,2.7934,1.0
15776,"f78v.17,+P0",0,2,85361,2.7935,1.0
15777,"f78v.17,+P0",0,3,85364,2.7937,1.0
15778,"f78v.17,+P0",0,5,85369,2.7939,0.75
15779,"f78v.17,+P0",0,2,85371,2.7941,1.0
15780,"f78v.18,+P0",0,5,85376,2.7943,1.0
15781,"f78v.18,+P0",0,6,85382,2.7944,0.6
15782,"f78v.18,+P0",0,6,85388,2.7946,0.8
15783,"f78v.18,+P0",0,3,85391,2.7948,1.0
15784,"f78v.18,+P0",0,7,85398,2.795,0.5
15785,"f78v.18,+P0",0,7,85405,2.7951,0.8333
15786,"f78v.18,+P0",0,6,85411,2.7953,0.8
15787,"f78v.18,+P0",0,3,85414,2.7955,1.0
15788,"f78v.19,+P0",0,6,85420,2.7957,1.0
15789,"f78v.19,+P0",0,2,85422,2.7959,1.0
15790,"f78v.19,+P0",0,6,85428,2.796,1.0
15791,"f78v.19,+P0",0,5,85433,2.7962,1.0
15792,"f78v.19,+P0",0,3,85436,2.7964,1.0
15793,"f78v.19,+P0",0,8,85444,2.7966,0.8571
15794,"f78v.19,+P0",0,5,85449,2.7967,0.75
15795,"f78v.20,+P0",0,8,85457,2.7969,0.8571
15796,"f78v.20,+P0",0,7,85464,2.7971,0.8333
15797,"f78v.20,+P0",0,6,85470,2.7973,0.6
15798,"f78v.20,+P0",0,14,85484,2.7974,0.8462
15799,"f78v.20,+P0",0,5,85489,2.7976,0.75
15800,"f78v.20,+P0",0,2,85491,2.7978,1.0
15801,"f78v.20,+P0",0,6,85497,2.798,0.8
15802,"f78v.21,+P0",0,5,85502,2.7982,1.0
15803,"f78v.21,+P0",0,6,85508,2.7983,0.8
15804,"f78v.21,+P0",0,7,85515,2.7985,0.8333
15805,"f78v.21,+P0",0,6,85521,2.7987,0.6
15806,"f78v.21,+P0",0,2,85523,2.7989,1.0
15807,"f78v.21,+P0",0,5,85528,2.799,0.75
15808,"f78v.21,+P0",0,5,85533,2.7992,1.0
15809,"f78v.21,+P0",0,6,85539,2.7994,1.0
15810,"f78v.22,+P0",0,3,85542,2.7996,1.0
15811,"f78v.22,+P0",0,4,85546,2.7997,0.6667
15812,"f78v.22,+P0",0,2,85548,2.7999,1.0
15813,"f78v.22,+P0",0,5,85553,2.8001,1.0
15814,"f78v.22,+P0",0,4,85557,2.8003,0.6667
15815,"f78v.22,+P0",0,6,85563,2.8005,0.6
15816,"f78v.22,+P0",0,5,85568,2.8006,0.75
15817,"f78v.22,+P0",0,8,85576,2.8008,1.0
15818,"f78v.22,+P0",0,3,85579,2.801,1.0
15819,"f78v.23,+P0",0,3,85582,2.8012,1.0
15820,"f78v.23,+P0",0,5,85587,2.8013,1.0
15821,"f78v.23,+P0",0,6,85593,2.8015,0.6
15822,"f78v.23,+P0",0,7,85600,2.8017,0.8333
15823,"f78v.23,+P0",0,6,85606,2.8019,0.8
15824,"f78v.23,+P0",0,8,85614,2.802,1.0
15825,"f78v.23,+P0",0,9,85623,2.8022,0.875
15826,"f78v.24,+P0",0,6,85629,2.8024,0.8
15827,"f78v.24,+P0",0,5,85634,2.8026,1.0
15828,"f78v.24,+P0",0,2,85636,2.8028,1.0
15829,"f78v.24,+P0",0,6,85642,2.8029,1.0
15830,"f78v.24,+P0",0,6,85648,2.8031,0.8
15831,"f78v.24,+P0",0,4,85652,2.8033,0.6667
15832,"f78v.24,+P0",0,5,85657,2.8035,0.75
15833,"f78v.24,+P0",0,4,85661,2.8036,1.0
15834,"f78v.24,+P0",0,4,85665,2.8038,1.0
15835,"f78v.25,+P0",0,5,85670,2.804,1.0
15836,"f78v.25,+P0",0,8,85678,2.8042,0.7143
15837,"f78v.25,+P0",0,8,85686,2.8044,1.0
15838,"f78v.25,+P0",0,2,85688,2.8045,1.0
15839,"f78v.25,+P0",0,2,85690,2.8047,1.0
15840,"f78v.25,+P0",0,11,85701,2.8049,0.9
15841,"f78v.25,+P0",0,2,85703,2.8051,1.0
15842,"f78v.25,+P0",0,4,85707,2.8052,0.6667
15843,"f78v.26,+P0",0,7,85714,2.8054,0.6667
15844,"f78v.26,+P0",0,2,85716,2.8056,1.0
15845,"f78v.26,+P0",0,6,85722,2.8058,1.0
15846,"f78v.26,+P0",0,5,85727,2.8059,0.5
15847,"f78v.26,+P0",0,2,85729,2.8061,1.0
15848,"f78v.26,+P0",0,5,85734,2.8063,1.0
15849,"f78v.26,+P0",0,3,85737,2.8065,1.0
15850,"f78v.26,+P0",0,6,85743,2.8067,1.0
15851,"f78v.26,+P0",0,6,85749,2.8068,0.6
15852,"f78v.27,+P0",0,3,85752,2.807,1.0
15853,"f78v.27,+P0",0,3,85755,2.8072,1.0
15854,"f78v.27,+P0",0,3,85758,2.8074,1.0
15855,"f78v.27,+P0",0,1,85759,2.8075,0.0
15856,"f78v.27,+P0",0,2,85761,2.8077,1.0
15857,"f78v.27,+P0",0,3,85764,2.8079,0.5
15858,"f78v.27,+P0",0,5,85769,2.8081,0.75
15859,"f78v.27,+P0",0,2,85771,2.8082,1.0
15860,"f78v.27,+P0",0,5,85776,2.8084,1.0
15861,"f78v.27,+P0",0,5,85781,2.8086,0.75
15862,"f78v.27,+P0",0,7,85788,2.8088,0.6667
15863,"f78v.28,+P0",0,6,85794,2.809,0.6
15864,"f78v.28,+P0",0,4,85798,2.8091,0.6667
15865,"f78v.28,+P0",0,5,85803,2.8093,0.5
15866,"f78v.28,+P0",0,4,85807,2.8095,0.6667
15867,"f78v.28,+P0",0,2,85809,2.8097,1.0
15868,"f78v.28,+P0",0,6,85815,2.8098,0.8
15869,"f78v.28,+P0",0,6,85821,2.81,0.6
15870,"f78v.28,+P0",0,3,85824,2.8102,1.0
15871,"f78v.28,+P0",0,6,85830,2.8104,0.8
15872,"f78v.29,+P0",0,6,85836,2.8105,1.0
15873,"f78v.29,+P0",0,6,85842,2.8107,0.6
15874,"f78v.29,+P0",0,3,85845,2.8109,1.0
15875,"f78v.29,+P0",0,5,85850,2.8111,1.0
15876,"f78v.29,+P0",0,2,85852,2.8113,0.0
15877,"f78v.29,+P0",0,2,85854,2.8114,1.0
15878,"f78v.29,+P0",0,1,85855,2.8116,0.0
15879,"f78v.29,+P0",0,5,85860,2.8118,0.75
15880,"f78v.29,+P0",0,2,85862,2.812,1.0
15881,"f78v.29,+P0",0,5,85867,2.8121,1.0
15882,"f78v.29,+P0",0,3,85870,2.8123,1.0
15883,"f78v.30,+P0",0,3,85873,2.8125,1.0
15884,"f78v.30,+P0",0,4,85877,2.8127,1.0
15885,"f78v.30,+P0",0,4,85881,2.8129,0.6667
15886,"f78v.30,+P0",0,6,85887,2.813,0.6
15887,"f78v.30,+P0",0,2,85889,2.8132,1.0
15888,"f78v.30,+P0",0,5,85894,2.8134,0.75
15889,"f78v.30,+P0",0,4,85898,2.8136,0.6667
15890,"f78v.30,+P0",0,5,85903,2.8137,0.75
15891,"f78v.30,+P0",0,5,85908,2.8139,0.75
15892,"f78v.30,+P0",0,3,85911,2.8141,1.0
15893,"f78v.31,+P0",0,9,85920,2.8143,1.0
15894,"f78v.31,+P0",0,5,85925,2.8144,1.0
15895,"f78v.31,+P0",0,6,85931,2.8146,0.6
15896,"f78v.31,+P0",0,5,85936,2.8148,0.5
15897,"f78v.31,+P0",0,5,85941,2.815,1.0
15898,"f78v.31,+P0",0,6,85947,2.8152,0.8
15899,"f78v.31,+P0",0,7,85954,2.8153,0.8333
15900,"f78v.32,+P0",0,3,85957,2.8155,1.0
15901,"f78v.32,+P0",0,5,85962,2.8157,1.0
15902,"f78v.32,+P0",0,5,85967,2.8159,1.0
15903,"f78v.32,+P0",0,2,85969,2.816,1.0
15904,"f78v.32,+P0",0,5,85974,2.8162,0.75
15905,"f78v.32,+P0",0,6,85980,2.8164,0.8
15906,"f79r.1,@P0",0,6,85986,2.8166,0.8
15907,"f79r.1,@P0",0,11,85997,2.8167,0.9
15908,"f79r.1,@P0",0,2,85999,2.8169,1.0
15909,"f79r.1,@P0",0,4,86003,2.8171,0.6667
15910,"f79r.1,@P0",0,9,86012,2.8173,0.75
15911,"f79r.1,@P0",0,8,86020,2.8175,0.8571
15912,"f79r.1,@P0",0,4,86024,2.8176,0.6667
15913,"f79r.1,@P0",0,5,86029,2.8178,1.0
15914,"f79r.2,+P0",0,7,86036,2.818,0.8333
15915,"f79r.2,+P0",0,5,86041,2.8182,0.75
15916,"f79r.2,+P0",0,7,86048,2.8183,0.8333
15917,"f79r.2,+P0",0,6,86054,2.8185,0.6
15918,"f79r.2,+P0",0,6,86060,2.8187,0.8
15919,"f79r.2,+P0",0,9,86069,2.8189,0.875
15920,"f79r.2,+P0",0,6,86075,2.819,0.6
15921,"f79r.2,+P0",0,4,86079,2.8192,1.0
15922,"f79r.3,+P0",0,8,86087,2.8194,0.7143
15923,"f79r.3,+P0",0,6,86093,2.8196,0.8
15924,"f79r.3,+P0",0,7,86100,2.8198,0.8333
15925,"f79r.3,+P0",0,7,86107,2.8199,0.6667
15926,"f79r.3,+P0",0,4,86111,2.8201,0.6667
15927,"f79r.3,+P0",0,4,86115,2.8203,0.6667
15928,"f79r.3,+P0",0,5,86120,2.8205,0.75
15929,"f79r.3,+P0",0,6,86126,2.8206,0.6
15930,"f79r.3,+P0",0,6,86132,2.8208,1.0
15931,"f79r.4,+P0",0,4,86136,2.821,0.6667
15932,"f79r.4,+P0",0,3,86139,2.8212,1.0
15933,"f79r.4,+P0",0,11,86150,2.8214,0.8
15934,"f79r.4,+P0",0,8,86158,2.8215,0.7143
15935,"f79r.4,+P0",0,6,86164,2.8217,0.6
15936,"f79r.4,+P0",0,4,86168,2.8219,0.3333
15937,"f79r.4,+P0",0,6,86174,2.8221,0.6
15938,"f79r.4,+P0",0,6,86180,2.8222,0.8
15939,"f79r.4,+P0",0,4,86184,2.8224,0.3333
15940,"f79r.4,+P0",0,2,86186,2.8226,1.0
15941,"f79r.5,+P0",0,5,86191,2.8228,0.75
15942,"f79r.5,+P0",0,5,86196,2.8229,1.0
15943,"f79r.5,+P0",0,6,86202,2.8231,0.6
15944,"f79r.5,+P0",0,8,86210,2.8233,1.0
15945,"f79r.5,+P0",0,7,86217,2.8235,0.8333
15946,"f79r.5,+P0",0,3,86220,2.8237,1.0
15947,"f79r.5,+P0",0,4,86224,2.8238,1.0
15948,"f79r.5,+P0",0,12,86236,2.824,0.9091
15949,"f79r.5,+P0",0,8,86244,2.8242,0.8571
15950,"f79r.6,+P0",0,4,86248,2.8244,1.0
15951,"f79r.6,+P0",0,4,86252,2.8245,0.6667
15952,"f79r.6,+P0",0,9,86261,2.8247,0.75
15953,"f79r.6,+P0",0,5,86266,2.8249,0.5
15954,"f79r.6,+P0",0,4,86270,2.8251,0.6667
15955,"f79r.6,+P0",0,7,86277,2.8252,0.8333
15956,"f79r.6,+P0",0,3,86280,2.8254,1.0
15957,"f79r.6,+P0",0,4,86284,2.8256,0.6667
15958,"f79r.7,+P0",0,8,86292,2.8258,1.0
15959,"f79r.7,+P0",0,5,86297,2.826,0.75
15960,"f79r.7,+P0",0,4,86301,2.8261,0.6667
15961,"f79r.7,+P0",0,4,86305,2.8263,0.3333
15962,"f79r.7,+P0",0,2,86307,2.8265,1.0
15963,"f79r.7,+P0",0,5,86312,2.8267,0.75
15964,"f79r.7,+P0",0,6,86318,2.8268,0.6
15965,"f79r.7,+P0",0,4,86322,2.827,0.6667
15966,"f79r.7,+P0",0,4,86326,2.8272,0.3333
15967,"f79r.7,+P0",0,5,86331,2.8274,0.75
15968,"f79r.8,+P0",0,5,86336,2.8275,0.75
15969,"f79r.8,+P0",0,6,86342,2.8277,1.0
15970,"f79r.8,+P0",0,5,86347,2.8279,0.75
15971,"f79r.8,+P0",0,4,86351,2.8281,1.0
15972,"f79r.8,+P0",0,7,86358,2.8283,1.0
15973,"f79r.8,+P0",0,6,86364,2.8284,0.6
15974,"f79r.8,+P0",0,4,86368,2.8286,0.3333
15975,"f79r.8,+P0",0,5,86373,2.8288,0.75
15976,"f79r.8,+P0",0,5,86378,2.829,1.0
15977,"f79r.9,+P0",0,5,86383,2.8291,0.75
15978,"f79r.9,+P0",0,5,86388,2.8293,1.0
15979,"f79r.9,+P0",0,7,86395,2.8295,0.8333
15980,"f79r.9,+P0",0,5,86400,2.8297,0.75
15981,"f79r.9,+P0",0,5,86405,2.8299,1.0
15982,"f79r.9,+P0",0,7,86412,2.83,0.8333
15983,"f79r.9,+P0",0,4,86416,2.8302,0.3333
15984,"f79r.9,+P0",0,5,86421,2.8304,0.75
15985,"f79r.9,+P0",0,5,86426,2.8306,0.5
15986,"f79r.10,+P0",0,8,86434,2.8307,0.7143
15987,"f79r.10,+P0",0,6,86440,2.8309,0.6
15988,"f79r.10,+P0",0,5,86445,2.8311,1.0
15989,"f79r.10,+P0",0,4,86449,2.8313,0.6667
15990,"f79r.10,+P0",0,6,86455,2.8314,1.0
15991,"f79r.10,+P0",0,5,86460,2.8316,0.5
15992,"f79r.10,+P0",0,5,86465,2.8318,0.5
15993,"f79r.10,+P0",0,7,86472,2.832,0.5
15994,"f79r.11,+P0",0,4,86476,2.8322,0.6667
15995,"f79r.11,+P0",0,5,86481,2.8323,1.0
15996,"f79r.11,+P0",0,5,86486,2.8325,0.5
15997,"f79r.11,+P0",0,5,86491,2.8327,0.75
15998,"f79r.11,+P0",0,5,86496,2.8329,0.75
15999,"f79r.11,+P0",0,4,86500,2.833,0.6667
16000,"f79r.11,+P0",0,6,86506,2.8332,0.6
16001,"f79r.11,+P0",0,4,86510,2.8334,0.6667
16002,"f79r.11,+P0",0,3,86513,2.8336,1.0
16003,"f79r.12,+P0",0,6,86519,2.8337,0.6
16004,"f79r.12,+P0",0,7,86526,2.8339,0.6667
16005,"f79r.12,+P0",0,5,86531,2.8341,0.5
16006,"f79r.12,+P0",0,5,86536,2.8343,1.0
16007,"f79r.12,+P0",0,7,86543,2.8345,0.6667
16008,"f79r.12,+P0",0,3,86546,2.8346,1.0
16009,"f79r.13,+P0",0,7,86553,2.8348,0.8333
16010,"f79r.13,+P0",0,6,86559,2.835,0.6
16011,"f79r.13,+P0",0,7,86566,2.8352,0.6667
16012,"f79r.13,+P0",0,7,86573,2.8353,0.6667
16013,"f79r.13,+P0",0,7,86580,2.8355,0.8333
16014,"f79r.13,+P0",0,5,86585,2.8357,0.75
16015,"f79r.13,+P0",0,10,86595,2.8359,0.8889
16016,"f79r.14,+P0",0,5,86600,2.836,1.0
16017,"f79r.14,+P0",0,6,86606,2.8362,0.6
16018,"f79r.14,+P0",0,7,86613,2.8364,0.6667
16019,"f79r.14,+P0",0,5,86618,2.8366,0.75
16020,"f79r.14,+P0",0,3,86621,2.8368,1.0
16021,"f79r.14,+P0",0,5,86626,2.8369,0.75
16022,"f79r.14,+P0",0,4,86630,2.8371,0.6667
16023,"f79r.14,+P0",0,4,86634,2.8373,0.6667
16024,"f79r.14,+P0",0,9,86643,2.8375,0.875
16025,"f79r.15,+P0",0,4,86647,2.8376,0.3333
16026,"f79r.15,+P0",0,4,86651,2.8378,0.6667
16027,"f79r.15,+P0",0,5,86656,2.838,0.75
16028,"f79r.15,+P0",0,5,86661,2.8382,1.0
16029,"f79r.15,+P0",0,4,86665,2.8384,0.6667
16030,"f79r.15,+P0",0,4,86669,2.8385,0.6667
16031,"f79r.15,+P0",0,1,86670,2.8387,0.0
16032,"f79r.15,+P0",0,4,86674,2.8389,0.6667
16033,"f79r.15,+P0",0,2,86676,2.8391,1.0
16034,"f79r.15,+P0",0,5,86681,2.8392,1.0
16035,"f79r.15,+P0",0,5,86686,2.8394,0.75
16036,"f79r.16,+P0",0,5,86691,2.8396,0.75
16037,"f79r.16,+P0",0,6,86697,2.8398,0.6
16038,"f79r.16,+P0",0,4,86701,2.8399,1.0
16039,"f79r.16,+P0",0,6,86707,2.8401,0.8
16040,"f79r.16,+P0",0,4,86711,2.8403,0.6667
16041,"f79r.16,+P0",0,5,86716,2.8405,0.75
16042,"f79r.16,+P0",0,6,86722,2.8407,0.6
16043,"f79r.16,+P0",0,4,86726,2.8408,0.6667
16044,"f79r.16,+P0",0,5,86731,2.841,0.5
16045,"f79r.17,+P0",0,7,86738,2.8412,0.6667
16046,"f79r.17,+P0",0,3,86741,2.8414,0.5
16047,"f79r.17,+P0",0,6,86747,2.8415,0.6
16048,"f79r.17,+P0",0,6,86753,2.8417,0.8
16049,"f79r.17,+P0",0,2,86755,2.8419,1.0
16050,"f79r.17,+P0",0,4,86759,2.8421,1.0
16051,"f79r.17,+P0",0,6,86765,2.8422,0.6
16052,"f79r.17,+P0",0,4,86769,2.8424,1.0
16053,"f79r.17,+P0",0,4,86773,2.8426,1.0
16054,"f79r.17,+P0",0,2,86775,2.8428,1.0
16055,"f79r.18,+P0",0,5,86780,2.843,1.0
16056,"f79r.18,+P0",0,6,86786,2.8431,0.6
16057,"f79r.18,+P0",0,7,86793,2.8433,0.6667
16058,"f79r.18,+P0",0,4,86797,2.8435,0.6667
16059,"f79r.18,+P0",0,6,86803,2.8437,0.6
16060,"f79r.18,+P0",0,5,86808,2.8438,0.5
16061,"f79r.18,+P0",0,5,86813,2.844,0.5
